

    47147         0     38275    141286         0         0         0     76214         0         0     60772         0         0     57741    164131     15375     59583         0         0         0         0         0       962         0         0         0         0         0         0         0         0     54199         0     30629     30857         0    149657         0         0         0    107832         0    120925     98465    132935     21046      3602     40249     41463    102848     29871         0    182967         0         0     80737      5865     81031    237287         0         0 
        0         0     48936    169342         0     76366     48635      7436         0    108883         0         0         0     21398         0         0         0     74763    151966         0         0         0         0    230503     16583    114551         0         0     19269         0     35598      9164      6290    182747         0         0         0    157808     57188         0     28063         0     20001     31915     15872         0         0    125290     30973     22063         0     83188    117751     48015         0    184571      5898         0         0    181619     77546 
        0         0     56594         0         0         0         0      1786     93230         0         0    207636     86284     78263    133118     21723    123149         0         0     94400     31341    102571         0    146376      6776     87798         0    107320         0     33007         0         0     83078    126525    186802    106682         0     16332         0         0     30479         0         0         0    102505    138247     11647         0         0     63952     28579         0    165127         0     63974     26880         0     54823         0     30588     66527 
    81933     78251    169484    145192     97613    196016     61454         0         0    147847         0      9829         0         0      3292     25738         0         0     45781         0     54042    137987         0    153179         0     13354     84640    132348         0     69038     55072         0     60237         0     19646    235366         0         0     65798     31196     85754         0         0      1346    125465         0         0     62953         0     46765         0         0    100701         0         0         0         0         0     30610     71895         0 
        0    142400     18654         0         0         0         0    160638    144095         0         0         0     71073     55276     95545         0     28041         0         0     91398    127994    171146         0         0         0         0    118250         0         0     98864     64667     19531         0      7105         0      1649         0     18816         0     14614         0         0         0         0     24040     34834         0     97475         0         0     33853     71742     13760      6865    101773         0         0     78955         0    153665         0 
        0     59413         0    133908    133886         0     89485         0         0    171937      5658         0      7227         0     65016         0         0         0         0         0     93141    120554         0    125944         0         0     29320         0         0     85803         0     63023     41053         0         0     32309     19544         0     41594         0    129523         0     71256     61871         0     23269     33642     32440         0    112157     73265    257535         0     38045     27964     55726         0         0    101282         0     56890 
        0    124498     43135         0      1230         0    111038     38999     44633         0         0     18840     82541         0         0         0         0         0     31981         0         0     85746     81098         0    104374     71919    105854     51728         0     97803     31800         0         0         0     16091         0    107449         0         0    104464         0      6685         0    149900         0         0     73676         0         0     87186    180029         0         0    141105     20767         0    104228         0     81362     65511         0 
        0         0         0     97852         0         0    130008         0         0    114298         0         0     45783         0      5461     11140         0    162882    137520         0         0    161664    279964     36766     14667         0     90003         0         0     38818         0         0     51929         0         0     23888     22970     45325         0     77874     88063     37224     69378         0         0     29713    151798         0         0         0     33617     23384         0    124925         0     71630         0         0         0         0         0 
        0      1352         0         0         0     91569         0     27673    104990     81262         0     93257         0      2595     23143         0         0     16085         0         0         0         0     87367         0         0         0         0     46008         0         0         0         0         0         0         0         0     77748     38740         0         0     77161    190203         0     79540         0     65158      5606      7392    164587    172507         0      9039         0      2032         0    122727     29245     97626     41738     54549         0 
        0     95912         0         0      1533    104000         0         0     35633     11875     33924     61203    126810    123491     32978    128797         0         0     22918         0     53661         0     29261    119357      2104         0         0         0     13738     51033         0       398         0      7739         0         0         0         0         0         0         0         0     57878     37489         0     10255         0         0         0      3738    157440         0         0     56359         0    149101     54212         0    151877         0       469 
   118036         0         0         0         0    196416         0         0    240587         0    135175         0         0    106092     63292    185270         0         0     44517     52473     33475    100807     69436         0    120891         0     63236         0    165517         0     44802         0    249942         0         0         0         0         0    152573         0     17513         0         0         0         0     82855    107409         0         0     43137         0     26520     80962         0     38034     28513         0    256066     32320     10396         0 
        0         0     92096         0     77362         0         0     73468         0    104935       450         0    270341     10842     94281     82659         0     21054         0      4482     14796     23313    175990     50366    102760         0      9274         0         0     34565     91501         0         0         0         0     92513         0         0         0         0         0      3214     42558         0         0         0     58983         0    108743     78967    100747         0     90942     11451     72836    187421         0         0         0       736     16854 
   157954         0         0     51478         0         0     17184         0     35179         0     21113         0     20296         0         0         0     21481         0         0     52598     58746    167348     11110     36169     91333         0     33327     87150         0    124245         0         0      2643         0      2940         0         0     25395         0         0    139531         0         0         0         0    176646     34434         0         0         0      2984         0         0         0         0         0         0     25688         0         0     63041 
    11917         0         0         0         0         0         0         0    122483         0         0     12989         0         0         0     11226     55566     67121         0     23552    219498         0         0     54375         0     39469         0         0     17338         0     59860         0         0      4532         0         0         0         0     33772         0     11984         0      2702     26874    127032         0    104823         0     31663     10554    152110     66100     97730     28194     36024    143192         0     43613     94369         0     17357 
     1365     47923     49915     97649         0         0         0         0     82436    163946    160076         0     29403         0         0         0    103576         0         0         0         0     42825         0     74968         0    148129     47663    145986     56414         0     44029         0         0    100938         0     61720     25999     23527     10926         0     66806    192338         0    106394     44371     32742    150820         0         0         0     73685      4239      3187         0     61513     59120         0         0     46460         0         0 
    15455     34884         0    211350     74168         0     10254      4594     25770         0      5257     54997         0    219780      2911         0         0     19072         0         0     40120      6173         0         0         0         0     20951         0     73822         0         0         0         0    117249         0       646     62907    103091     55806     97477         0     89215     22113         0      9645     19562     50959     14606     38008     14691     12177         0         0         0     92387     12405         0         0     65175         0         0 
    63602         0     90359         0      6127         0         0         0     10380         0    161297         0     32200     20092         0         0         0     24275         0    100407     87239     24726         0     60513         0         0         0     22863         0     19408     24400         0         0         0     72461         0     51257     47284         0     51689         0     27486         0         0         0     32404      8750      3612      2311     25579     46272     64018         0    140084     84654     48841         0         0     12381         0         0 
        0         0         0         0     45301     97969         0    141842         0    156346    131355     44250     44142         0     66332       946     32068     60685     76635         0     22791         0     19082     33440         0    110294         0         0    117971         0    108279     29865         0         0      2445    157995         0         0     95385         0     81790    156242         0     37376         0         0    162600         0         0      1829    105719         0     14380     57141         0         0         0         0         0     18394         0 
        0     68904         0    104774    126533    102817     89563     76777         0         0     10197       974         0     22661     25104         0     46809     36050     51158         0     75470    122681    128526     37800         0         0     57237     97401     65643     18225    110431     30536         0     92826         0    127072    113449         0     53500         0     13026         0     79625         0         0         0    111631     53427     61932     93543      4654         0         0         0         0     10182     56759         0     10695         0         0 
        0         0         0         0     29126     50346         0    123887         0         0         0    101210         0     81821    145738         0         0     22007         0    101868         0     24588         0         0    240138         0         0         0         0     47376         0     17918         0         0     33208     28209     77640     61128     64382      3986         0         0     72201      6419         0         0         0         0         0         0         0         0         0     13824    171870     75003         0         0         0     60893    192940 
    38532     72281         0         0    104272         0     50267         0     55985     85533         0         0     52054    118131         0     79758     15698         0         0         0         0         0     73334         0     52763         0     27917         0         0         0     50239         0    119674     57207         0     63195     53429         0     81004     97350         0         0    164936       802         0         0         0         0     34665    118402         0      3909         0         0      6030         0         0         0     14510         0         0 
    54384      4543     84293    152385         0         0    182416    100629         0         0        33         0         0     40753     66124         0         0      4831     36876      8875         0     62791         0         0    122950         0     51940    124308     64183         0     27147     33557         0         0     30484     50051    108455     14596     82156     85373         0         0         0         0     70727         0    209463     90587         0         0         0         0         0         0         0         0         0     53740     45728         0     43859 
     9348     14684     60045    151738         0         0         0         0         0         0     62377         0         0         0         0         0    118015     79819         0    235659      4183         0      6511         0         0         0    125665         0      6018     61077         0     69992         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x     86153     30929     63884         0         0         0         0     70260         0    173811         0         0     13467         0      6306         0      1494         0         0     21871     81655         0         0     58799     46303         0     38632     57282    130947         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x     24638     68807     53763         0     10190     72449     23075         0     37590         0         0     70770     47524     59068     38193         0     66197         0         0         0     82770         0         0     84141         0         0     46741         0     56690         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x     49101     20570     25615         0     19496         0         0         0      9140     10145      9810     22238         0         0         0     85375         0     11371         0     24625         0         0     47488     16187     22398         0     22844         0         0         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 
        x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x         x 


   148891    120360     23395     24329     44184     14882    142838         0         0         0    172394         0    135696    116956         0         0         0         0         0      8119    149541    126849     96980         0      9069         0         0         0    185781         0     81830     98475         0     60899     48005         0         0     63159     86207         0         0         0     52089         0     70491         0    126916    345407         0         0         0     97942         0    132198     19532    178099     61820         0         0      1275    129977 
        0     48571         0         0    129906         0     25871         0     27087    101321         0     47353         0         0      1986         0         0         0         0         0         0         0         0    222279         0         0      5390         0         0     45139         0      2472         0     39561     37588         0    236159         0    112321         0     12975    169486         0      8460     53421         0     63838     10289     61721     83196         0         0         0         0     77245         0         0     39318     46166         0    100741 
    26347         0    119453         0         0    107834         0         0    119371         0     93818      3434     89808         0         0     46063         0    102899         0     82017      5729      1519     59568     91447         0         0     78696         0         0     60961     62273     51678     33910     85858    132229         0     19779         0    167443     34495     55212     53081         0         0    107348      6403         0     75762         0     17223     28479    129048     48979     40668         0      4021         0     25722     18828         0         0 
        0         0     62421         0     69458         0         0     94593     21688     46932     42601     47850         0    246212     11881         0     59962     42742         0     80578    101270    108424     94744     54097    102094         0     11142    135205         0         0     14921         0     12351         0    228492         0     60179         0         0         0    154277         0     38332         0     17350     49637         0         0         0     92548         0         0         0     59697         0     54692     40000      8413         0         0         0 
        0         0     54308     82545         0         0     33825         0         0         0     15564    133503         0     93351         0         0       795     20793         0         0    147727         0    119248     13833     99107     74614         0     53007    111380     66145         0     11369    127453         0     79119     82498         0     21166         0         0         0         0     70864      3491         0     89739         0     15759         0    124506         0         0    179941         0    149050     47073     13069         0     37355         0     73657 
    24292         0     31268         0         0     73673     23575         0     44767     18207         0         0     71281         0         0    108844    146680         0      6848         0         0         0       585      7732         0     55980         0         0         0         0         0     37193         0         0     78693         0     71349      7668     93531         0         0         0         0         0         0         0         0         0    116035      3470     35637         0     51321         0     98439         0     86659         0     33989         0     47167 
        0     64240     13564       252     95263     67494         0         0     37418         0     16633     62454     37269     95650         0      6486         0    118461         0         0         0         0         0     95356         0     81274    163337     97833     29127    242113         0     17387         0     54657     12231         0         0         0     43204     39113     34503     70821         0         0         0      6361    129065     29466         0     50334     68460    104414     79778         0         0     63469         0         0     52580     97775         0 
        0         0     91478    132688         0     23870    103945         0         0    151345      1666     65733    175534     88003    121342         0         0         0     40249     17515     76383     14402         0     49106         0         0     47984     18945     26912         0         0     73658         0     85179     35238    101260         0         0         0     36944    140692         0         0     29707         0         0         0     83206         0         0     36526         0         0     47725         0     14556    173715         0         0    137042       774 
   157716     71980      7211     62320      7099     74421    154988         0         0         0         0         0         0    138483     80410         0     14850         0     15221         0         0         0         0         0         0         0         0      5498     69664     52333     67057         0         0     43193     27341      4448         0         0     43391     74429         0     17156         0    246511     44519     57808     68422    175693    155691      8873         0         0         0         0         0     51907         0      6661     56352         0     37541 
     4603     39645     31892         0         0    148250     85568         0     47390     98390    126746         0     50793     99822     22056    132490         0     98445     16253         0         0     34927         0         0         0     90401         0         0         0         0     43433         0     47204         0         0         0     75406         0    256245         0         0         0         0      4194     63926         0         0     48318     51860     31176         0         0         0         0    122475     46048    128769         0         0         0         0 
    31794         0         0      2072     59971         0     37212         0         0         0     33790     78605    100430         0     86274         0    136612         0     57678     90174         0         0     56560     57711         0    107816    100161     69302         0         0         0         0         0         0         0     67540         0     29459         0         0     70651         0    130949     51953         0         0         0         0         0         0         0     12176    132327         0         0    184063     51747         0     27506         0         0 
        0    147381         0         0    173282         0         0     92925         0    124995    114103    123049     11357     25013         0         0         0         0    125363         0     71335     92982         0     70467         0     35802    187714     59673         0    199586     89656         0     44643      5226     77254     90119         0     48329         0         0     71271     87320         0    169149     58523         0         0     77827         0     82557         0    265302     91422      3138         0    117776    100068         0     46639     14870    158572 
   222592         0         0     40437     97191      5178     14700         0    232527         0     45358    129056    106094     43860     24427     10983     83902    117138         0     90901     68295         0      2634         0    139497         0    118355    261128         0     30433    106031         0     72901         0    156363         0         0     75179     10353     11703         0    147456    143509         0    164912         0         0         0         0         0         0         0      5264         0    107517         0    126063      4170         0    105005         0 
    58454     66618         0         0         0         0         0     40155     13799     14733    105219     85467     28934         0     99275     19680     33331     31275         0     70871    138658       690         0     29033         0     55278         0         0         0     16428    156551     17167     63543         0         0     84033         0     28422     71985         0    112047         0    252613         0     85498    137879         0         0         0    103333         0         0         0         0     84118         0      4143      7025      3831         0         0 
        0         0         0     73410    200677    144218         0     65752         0     77464         0         0     36074     20153         0         0         0         0         0         0         0         0         0         0         0    136602         0     83370         0      9881      1024      2915         0     25619         0     13271         0         0         0     51997         0         0     20823         0         0         0    184823     26434    107364     77634     97488         0         0         0         0      9289         0    176621         0     13906         0 
        0     76582         0    100843         0     51555     97340         0         0     65323         0     34364         0         0         0         0     21753    116736     93858     94367    119685    211973    192919    116282         0    142673    228015         0    173756     68371     56150      6973      7060     19322     74101     17811     17396         0      2160    171838     19052     54774         0         0    209123         0     10059         0         0         0     58021     85220         0         0    135036         0         0     52512         0         0    103651 
     9571         0     63903         0     37968         0    111385         0     35498     61608         0    114887         0         0         0     93068     16558     70897         0     11642    114514    128561    147540         0     19112         0     58842         0         0         0         0     24137         0         0     37011         0     40030         0         0         0     18173     53837         0         0      2194      1284         0         0     14872     90143     42471         0     23757     54650     14739         0      4890         0     68374     29271         0 
        0         0         0         0         0         0         0         0         0    129124    156924         0         0     77012         0         0         0     56683    140338     35721         0    112043     17659    143212         0    167795         0         0         0     63763         0         0         0    155558     37077         0         0     84821         0    148270    180809         0     61331         0     10516         0         0         0         0     74631    149415         0     74579     41382     89636         0     60387         0    167380    172806         0 
    15930         0       706     77973     40562     50476         0    132939    122599     28263     60539    162034    100012     91115     13053         0         0     77183    150786         0       439      2801      1060         0     44771         0         0         0         0         0         0         0         0     51206         0         0         0    104895         0         0     29896         0         0         0         0         0         0         0     88971    157687         0         0         0         0         0         0         0    156273         0         0    104904 
        0     47421     10120     72229     50578         0         0     72058         0     83703         0     26818     86516         0         0     74109         0     74261         0         0         0         0     18343         0         0         0         0     82843     37931     38972         0         0         0     25574    106380     51495         0     61016         0         0     34551      4057         0         0     40648         0         0         0         0    117966         0         0     13237         0         0     53992     91082    178173     37722     38758    103330 
    81514         0      6275     40384         0         0         0         0         0         0     32896         0         0     14636     56180     79110         0         0         0         0     25167     13296     95598         0         0         0     93399         0         0     13488         0     44643         0      6726    130633         0         0         0     50157    126032         0         0     21701         0         0     24553     43682     26288         0         0         0     10704         0    220227    148955         0         0         0      4373     79058     31146 
